"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
SJ-20215,Sarah Jordon,CA-2017-108644,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,"2017-09-30 00:00:00","2017-10-03 00:00:00",First Class,Consumer,Central,Illinois,Quincy,1.96,9,2017,1,SJ-20215,Sarah Jordon,1,1.96,1.96,"2017-09-30 00:00:00",92,3,1,1,5,"311",Спящие клиенты
VG-21805,Vivek Grady,CA-2017-113803,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,"2017-03-24 00:00:00","2017-03-26 00:00:00",First Class,Corporate,Central,Indiana,Richmond,22.48,3,2017,3,VG-21805,Vivek Grady,3,86.89,21.72,"2017-08-26 00:00:00",127,3,3,1,7,"331",Спящие клиенты
NF-18475,Neil Französisch,CA-2017-162404,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,"2017-07-23 00:00:00","2017-07-27 00:00:00",Standard Class,Home Office,Central,Illinois,Rockford,11.42,7,2017,1,NF-18475,Neil Französisch,1,11.42,11.42,"2017-07-23 00:00:00",161,4,1,1,6,"411",Потерянные клиенты
ME-17320,Maria Etezadi,CA-2017-159142,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,"2017-04-04 00:00:00","2017-04-05 00:00:00",First Class,Home Office,South,Virginia,Springfield,149.97,4,2017,3,ME-17320,Maria Etezadi,3,5408.66,676.08,"2017-06-06 00:00:00",208,4,4,4,12,"444",Потерянные клиенты
ME-17320,Maria Etezadi,CA-2017-159142,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,"2017-04-04 00:00:00","2017-04-05 00:00:00",First Class,Home Office,South,Virginia,Springfield,27.81,4,2017,3,ME-17320,Maria Etezadi,3,5408.66,676.08,"2017-06-06 00:00:00",208,4,4,4,12,"444",Потерянные клиенты
SJ-20500,Shirley Jackson,CA-2017-157336,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,"2017-12-01 00:00:00","2017-12-05 00:00:00",Second Class,Consumer,East,Connecticut,Fairfield,88.08,12,2017,2,SJ-20500,Shirley Jackson,2,968.4,322.8,"2017-12-01 00:00:00",30,1,3,3,7,"133",Новые клиенты
SJ-20500,Shirley Jackson,CA-2017-157336,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,"2017-12-01 00:00:00","2017-12-05 00:00:00",Second Class,Consumer,East,Connecticut,Fairfield,751.92,12,2017,2,SJ-20500,Shirley Jackson,2,968.4,322.8,"2017-12-01 00:00:00",30,1,3,3,7,"133",Новые клиенты
MM-18280,Muhammed MacIntyre,CA-2017-124793,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,"2017-03-14 00:00:00","2017-03-16 00:00:00",First Class,Corporate,West,Washington,Seattle,196.78,3,2017,2,MM-18280,Muhammed MacIntyre,2,295.92,147.96,"2017-09-28 00:00:00",94,3,3,2,8,"332",Спящие клиенты
EP-13915,Emily Phan,US-2017-131611,FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,"2017-11-05 00:00:00","2017-11-09 00:00:00",Standard Class,Consumer,Central,Texas,Houston,863.13,11,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
EP-13915,Emily Phan,US-2017-131611,OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,"2017-11-05 00:00:00","2017-11-09 00:00:00",Standard Class,Consumer,Central,Texas,Houston,3.56,11,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
EP-13915,Emily Phan,US-2017-131611,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,"2017-11-05 00:00:00","2017-11-09 00:00:00",Standard Class,Consumer,Central,Texas,Houston,956.66,11,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
EP-13915,Emily Phan,US-2017-131611,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,"2017-11-05 00:00:00","2017-11-09 00:00:00",Standard Class,Consumer,Central,Texas,Houston,12.59,11,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
EP-13915,Emily Phan,US-2017-131611,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,"2017-11-05 00:00:00","2017-11-09 00:00:00",Standard Class,Consumer,Central,Texas,Houston,171.96,11,2017,6,EP-13915,Emily Phan,6,2518.15,209.85,"2017-12-31 00:00:00",0,1,4,4,9,"144",Новые клиенты
LA-16780,Laura Armstrong,CA-2017-123806,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,"2017-11-24 00:00:00","2017-11-27 00:00:00",Second Class,Corporate,East,Maryland,Baltimore,207.76,11,2017,6,LA-16780,Laura Armstrong,6,6451.23,430.08,"2017-12-23 00:00:00",8,1,4,4,9,"144",Новые клиенты
BS-11365,Bill Shonely,US-2017-107440,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,"2017-04-16 00:00:00","2017-04-20 00:00:00",Standard Class,Corporate,East,New Jersey,Lakewood,9099.93,4,2017,2,BS-11365,Bill Shonely,2,9199.78,1839.96,"2017-06-20 00:00:00",194,4,3,4,11,"434",Потерянные клиенты
BS-11365,Bill Shonely,US-2017-107440,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,"2017-04-16 00:00:00","2017-04-20 00:00:00",Standard Class,Corporate,East,New Jersey,Lakewood,9.96,4,2017,2,BS-11365,Bill Shonely,2,9199.78,1839.96,"2017-06-20 00:00:00",194,4,3,4,11,"434",Потерянные клиенты
BS-11365,Bill Shonely,US-2017-107440,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,"2017-04-16 00:00:00","2017-04-20 00:00:00",Standard Class,Corporate,East,New Jersey,Lakewood,25.3,4,2017,2,BS-11365,Bill Shonely,2,9199.78,1839.96,"2017-06-20 00:00:00",194,4,3,4,11,"434",Потерянные клиенты
MO-17500,Mary O'Rourke,CA-2017-121601,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,"2017-10-04 00:00:00","2017-10-04 00:00:00",Same Day,Consumer,Central,Texas,The Colony,59.75,10,2017,2,MO-17500,Mary O'Rourke,2,813.96,271.32,"2017-10-04 00:00:00",88,3,3,3,9,"333",Спящие клиенты
CS-12250,Chris Selesnick,CA-2017-161095,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,"2017-06-28 00:00:00","2017-06-28 00:00:00",Same Day,Corporate,West,California,Los Angeles,7.75,6,2017,2,CS-12250,Chris Selesnick,2,60.28,20.09,"2017-09-22 00:00:00",100,3,2,1,6,"321",Спящие клиенты
CS-12250,Chris Selesnick,CA-2017-161095,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,"2017-06-28 00:00:00","2017-06-28 00:00:00",Same Day,Corporate,West,California,Los Angeles,33.57,6,2017,2,CS-12250,Chris Selesnick,2,60.28,20.09,"2017-09-22 00:00:00",100,3,2,1,6,"321",Спящие клиенты
TB-21355,Todd Boyes,CA-2017-153346,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,"2017-01-25 00:00:00","2017-01-27 00:00:00",First Class,Corporate,East,New Jersey,Plainfield,9.21,1,2017,3,TB-21355,Todd Boyes,3,194.18,27.74,"2017-11-22 00:00:00",39,2,3,2,7,"232",Лояльные клиенты
TB-21355,Todd Boyes,CA-2017-153346,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,"2017-01-25 00:00:00","2017-01-27 00:00:00",First Class,Corporate,East,New Jersey,Plainfield,18.0,1,2017,3,TB-21355,Todd Boyes,3,194.18,27.74,"2017-11-22 00:00:00",39,2,3,2,7,"232",Лояльные клиенты
MM-17260,Magdelene Morse,CA-2017-120355,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,"2017-09-18 00:00:00","2017-09-25 00:00:00",Standard Class,Consumer,East,New York,New Rochelle,631.78,9,2017,1,MM-17260,Magdelene Morse,1,692.5,346.25,"2017-09-18 00:00:00",104,3,2,3,8,"323",Спящие клиенты
MM-17260,Magdelene Morse,CA-2017-120355,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,"2017-09-18 00:00:00","2017-09-25 00:00:00",Standard Class,Consumer,East,New York,New Rochelle,60.72,9,2017,1,MM-17260,Magdelene Morse,1,692.5,346.25,"2017-09-18 00:00:00",104,3,2,3,8,"323",Спящие клиенты
CP-12340,Christine Phan,CA-2017-127642,OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,"2017-05-21 00:00:00","2017-05-23 00:00:00",First Class,Corporate,East,Rhode Island,Warwick,111.96,5,2017,3,CP-12340,Christine Phan,3,873.73,174.75,"2017-10-14 00:00:00",78,3,4,3,10,"343",Спящие клиенты
MA-17995,Michelle Arnett,US-2017-165078,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,"2017-11-05 00:00:00","2017-11-10 00:00:00",Standard Class,Home Office,Central,Indiana,Lawrence,104.9,11,2017,2,MA-17995,Michelle Arnett,2,1799.47,449.87,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
MA-17995,Michelle Arnett,US-2017-165078,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,"2017-11-05 00:00:00","2017-11-10 00:00:00",Standard Class,Home Office,Central,Indiana,Lawrence,39.68,11,2017,2,MA-17995,Michelle Arnett,2,1799.47,449.87,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
MA-17995,Michelle Arnett,US-2017-165078,OFF-LA-10000414,Avery 503,Office Supplies,Labels,"2017-11-05 00:00:00","2017-11-10 00:00:00",Standard Class,Home Office,Central,Indiana,Lawrence,51.75,11,2017,2,MA-17995,Michelle Arnett,2,1799.47,449.87,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
SB-20290,Sean Braxton,CA-2017-158575,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,"2017-11-18 00:00:00","2017-11-24 00:00:00",Standard Class,Corporate,East,Ohio,Kent,103.97,11,2017,1,SB-20290,Sean Braxton,1,103.97,103.97,"2017-11-18 00:00:00",43,2,1,1,4,"211",Лояльные клиенты
BP-11095,Bart Pistole,CA-2017-156811,OFF-AP-10001366,Staple holder,Office Supplies,Appliances,"2017-10-27 00:00:00","2017-11-02 00:00:00",Standard Class,Corporate,West,California,San Francisco,43.92,10,2017,1,BP-11095,Bart Pistole,1,68.95,34.48,"2017-10-27 00:00:00",65,2,1,1,4,"211",Лояльные клиенты
BP-11095,Bart Pistole,CA-2017-156811,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,"2017-10-27 00:00:00","2017-11-02 00:00:00",Standard Class,Corporate,West,California,San Francisco,25.03,10,2017,1,BP-11095,Bart Pistole,1,68.95,34.48,"2017-10-27 00:00:00",65,2,1,1,4,"211",Лояльные клиенты
KB-16585,Ken Black,CA-2017-108868,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,"2017-09-08 00:00:00","2017-09-12 00:00:00",Standard Class,Corporate,Central,Texas,Dallas,70.37,9,2017,3,KB-16585,Ken Black,3,360.03,60.01,"2017-12-09 00:00:00",22,1,3,2,6,"132",Новые клиенты
KB-16585,Ken Black,CA-2017-108868,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,"2017-09-08 00:00:00","2017-09-12 00:00:00",Standard Class,Corporate,Central,Texas,Dallas,59.96,9,2017,3,KB-16585,Ken Black,3,360.03,60.01,"2017-12-09 00:00:00",22,1,3,2,6,"132",Новые клиенты
AH-10690,Anna Häberlin,CA-2017-148740,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,"2017-11-15 00:00:00","2017-11-19 00:00:00",Standard Class,Corporate,West,California,San Diego,361.38,11,2017,6,AH-10690,Anna Häberlin,6,5764.78,640.53,"2017-11-15 00:00:00",46,2,4,4,10,"244",Лояльные клиенты
GZ-14470,Gary Zandusky,CA-2017-131737,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,"2017-03-17 00:00:00","2017-03-17 00:00:00",Same Day,Consumer,East,Maryland,Columbia,199.9,3,2017,2,GZ-14470,Gary Zandusky,2,2097.27,524.32,"2017-12-01 00:00:00",30,1,3,4,8,"134",Новые клиенты
GZ-14470,Gary Zandusky,CA-2017-131737,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,"2017-03-17 00:00:00","2017-03-17 00:00:00",Same Day,Consumer,East,Maryland,Columbia,901.95,3,2017,2,GZ-14470,Gary Zandusky,2,2097.27,524.32,"2017-12-01 00:00:00",30,1,3,4,8,"134",Новые клиенты
GZ-14470,Gary Zandusky,CA-2017-131737,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,"2017-03-17 00:00:00","2017-03-17 00:00:00",Same Day,Consumer,East,Maryland,Columbia,971.5,3,2017,2,GZ-14470,Gary Zandusky,2,2097.27,524.32,"2017-12-01 00:00:00",30,1,3,4,8,"134",Новые клиенты
RC-19825,Roy Collins,CA-2017-114538,OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,"2017-12-26 00:00:00","2017-12-27 00:00:00",First Class,Consumer,West,Colorado,Colorado Springs,11.33,12,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
BF-10975,Barbara Fisher,CA-2017-100041,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,"2017-11-20 00:00:00","2017-11-25 00:00:00",Standard Class,Corporate,Central,Indiana,Columbus,9.08,11,2017,1,BF-10975,Barbara Fisher,1,328.54,109.51,"2017-11-20 00:00:00",41,2,2,2,6,"222",Лояльные клиенты
BF-10975,Barbara Fisher,CA-2017-100041,OFF-PA-10000418,Xerox 189,Office Supplies,Paper,"2017-11-20 00:00:00","2017-11-25 00:00:00",Standard Class,Corporate,Central,Indiana,Columbus,314.55,11,2017,1,BF-10975,Barbara Fisher,1,328.54,109.51,"2017-11-20 00:00:00",41,2,2,2,6,"222",Лояльные клиенты
BF-10975,Barbara Fisher,CA-2017-100041,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,"2017-11-20 00:00:00","2017-11-25 00:00:00",Standard Class,Corporate,Central,Indiana,Columbus,4.91,11,2017,1,BF-10975,Barbara Fisher,1,328.54,109.51,"2017-11-20 00:00:00",41,2,2,2,6,"222",Лояльные клиенты
AP-10915,Arthur Prichep,CA-2017-168893,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,"2017-11-03 00:00:00","2017-11-08 00:00:00",Second Class,Consumer,South,Kentucky,Henderson,20.0,11,2017,3,AP-10915,Arthur Prichep,3,1339.27,121.75,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
AP-10915,Arthur Prichep,CA-2017-168893,OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,"2017-11-03 00:00:00","2017-11-08 00:00:00",Second Class,Consumer,South,Kentucky,Henderson,7.98,11,2017,3,AP-10915,Arthur Prichep,3,1339.27,121.75,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
AP-10915,Arthur Prichep,CA-2017-168893,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,"2017-11-03 00:00:00","2017-11-08 00:00:00",Second Class,Consumer,South,Kentucky,Henderson,24.1,11,2017,3,AP-10915,Arthur Prichep,3,1339.27,121.75,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
AP-10915,Arthur Prichep,CA-2017-168893,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,"2017-11-03 00:00:00","2017-11-08 00:00:00",Second Class,Consumer,South,Kentucky,Henderson,8.75,11,2017,3,AP-10915,Arthur Prichep,3,1339.27,121.75,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
AP-10915,Arthur Prichep,CA-2017-168893,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,"2017-11-03 00:00:00","2017-11-08 00:00:00",Second Class,Consumer,South,Kentucky,Henderson,842.94,11,2017,3,AP-10915,Arthur Prichep,3,1339.27,121.75,"2017-12-10 00:00:00",21,1,4,4,9,"144",Новые клиенты
CB-12415,Christy Brittain,CA-2017-163398,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,"2017-05-03 00:00:00","2017-05-08 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,2.18,5,2017,4,CB-12415,Christy Brittain,4,1701.44,243.06,"2017-07-25 00:00:00",159,4,4,4,12,"444",Потерянные клиенты
CB-12415,Christy Brittain,CA-2017-163398,OFF-AR-10003217,Newell 316,Office Supplies,Art,"2017-05-03 00:00:00","2017-05-08 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,27.38,5,2017,4,CB-12415,Christy Brittain,4,1701.44,243.06,"2017-07-25 00:00:00",159,4,4,4,12,"444",Потерянные клиенты
CB-12415,Christy Brittain,CA-2017-163398,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,"2017-05-03 00:00:00","2017-05-08 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,26.41,5,2017,4,CB-12415,Christy Brittain,4,1701.44,243.06,"2017-07-25 00:00:00",159,4,4,4,12,"444",Потерянные клиенты
MT-17815,Meg Tillman,CA-2017-162726,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,"2017-12-27 00:00:00","2018-01-02 00:00:00",Standard Class,Consumer,Central,Texas,Port Arthur,10.37,12,2017,2,MT-17815,Meg Tillman,2,2537.52,507.5,"2017-12-27 00:00:00",4,1,3,4,8,"134",Новые клиенты
MT-17815,Meg Tillman,CA-2017-162726,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,"2017-12-27 00:00:00","2018-01-02 00:00:00",Standard Class,Consumer,Central,Texas,Port Arthur,23.68,12,2017,2,MT-17815,Meg Tillman,2,2537.52,507.5,"2017-12-27 00:00:00",4,1,3,4,8,"134",Новые клиенты
DK-13375,Dennis Kane,US-2017-111290,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,"2017-07-22 00:00:00","2017-07-26 00:00:00",Standard Class,Consumer,Central,Michigan,Westland,109.95,7,2017,2,DK-13375,Dennis Kane,2,1793.8,163.07,"2017-07-22 00:00:00",162,4,3,4,11,"434",Потерянные клиенты
DK-13375,Dennis Kane,US-2017-111290,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,"2017-07-22 00:00:00","2017-07-26 00:00:00",Standard Class,Consumer,Central,Michigan,Westland,965.85,7,2017,2,DK-13375,Dennis Kane,2,1793.8,163.07,"2017-07-22 00:00:00",162,4,3,4,11,"434",Потерянные клиенты
DK-13375,Dennis Kane,US-2017-111290,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,"2017-07-22 00:00:00","2017-07-26 00:00:00",Standard Class,Consumer,Central,Michigan,Westland,29.2,7,2017,2,DK-13375,Dennis Kane,2,1793.8,163.07,"2017-07-22 00:00:00",162,4,3,4,11,"434",Потерянные клиенты
DK-13375,Dennis Kane,US-2017-111290,OFF-PA-10002262,Xerox 192,Office Supplies,Paper,"2017-07-22 00:00:00","2017-07-26 00:00:00",Standard Class,Consumer,Central,Michigan,Westland,32.4,7,2017,2,DK-13375,Dennis Kane,2,1793.8,163.07,"2017-07-22 00:00:00",162,4,3,4,11,"434",Потерянные клиенты
AA-10645,Anna Andreadi,CA-2017-147137,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,"2017-07-04 00:00:00","2017-07-06 00:00:00",First Class,Consumer,West,California,San Francisco,25.4,7,2017,2,AA-10645,Anna Andreadi,2,1668.18,208.52,"2017-09-04 00:00:00",118,3,3,4,10,"334",Спящие клиенты
AA-10645,Anna Andreadi,CA-2017-147137,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,"2017-07-04 00:00:00","2017-07-06 00:00:00",First Class,Consumer,West,California,San Francisco,43.96,7,2017,2,AA-10645,Anna Andreadi,2,1668.18,208.52,"2017-09-04 00:00:00",118,3,3,4,10,"334",Спящие клиенты
AA-10645,Anna Andreadi,CA-2017-147137,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,"2017-07-04 00:00:00","2017-07-06 00:00:00",First Class,Consumer,West,California,San Francisco,1279.16,7,2017,2,AA-10645,Anna Andreadi,2,1668.18,208.52,"2017-09-04 00:00:00",118,3,3,4,10,"334",Спящие клиенты
AA-10645,Anna Andreadi,CA-2017-147137,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,"2017-07-04 00:00:00","2017-07-06 00:00:00",First Class,Consumer,West,California,San Francisco,27.92,7,2017,2,AA-10645,Anna Andreadi,2,1668.18,208.52,"2017-09-04 00:00:00",118,3,3,4,10,"334",Спящие клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,15.26,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,43.32,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,43.58,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,116.28,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,9.3,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-PA-10000477,Xerox 22,Office Supplies,Paper,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,19.44,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
XP-21865,Xylona Preis,CA-2017-109365,OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,"2017-11-03 00:00:00","2017-11-08 00:00:00",Standard Class,Consumer,West,California,Los Angeles,314.55,11,2017,3,XP-21865,Xylona Preis,3,816.38,90.71,"2017-11-03 00:00:00",58,2,4,3,9,"243",Лояльные клиенты
FM-14215,Filia McAdams,CA-2017-124814,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,"2017-04-10 00:00:00","2017-04-16 00:00:00",Standard Class,Corporate,West,California,Bakersfield,12.96,4,2017,5,FM-14215,Filia McAdams,5,406.09,58.01,"2017-09-20 00:00:00",102,3,4,2,9,"342",Спящие клиенты
FM-14215,Filia McAdams,CA-2017-124814,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,"2017-04-10 00:00:00","2017-04-16 00:00:00",Standard Class,Corporate,West,California,Bakersfield,23.2,4,2017,5,FM-14215,Filia McAdams,5,406.09,58.01,"2017-09-20 00:00:00",102,3,4,2,9,"342",Спящие клиенты
KM-16225,Kalyca Meade,CA-2017-119935,FUR-FU-10001085,"3M Polarizing Light Filter Sleeves",Furniture,Furnishings,"2017-11-10 00:00:00","2017-11-14 00:00:00",Standard Class,Corporate,Central,Missouri,Springfield,37.3,11,2017,1,KM-16225,Kalyca Meade,1,119.26,59.63,"2017-11-10 00:00:00",51,2,1,2,5,"212",Лояльные клиенты
KM-16225,Kalyca Meade,CA-2017-119935,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,"2017-11-10 00:00:00","2017-11-14 00:00:00",Standard Class,Corporate,Central,Missouri,Springfield,81.96,11,2017,1,KM-16225,Kalyca Meade,1,119.26,59.63,"2017-11-10 00:00:00",51,2,1,2,5,"212",Лояльные клиенты
LP-17095,Liz Preis,CA-2017-118969,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,"2017-10-02 00:00:00","2017-10-03 00:00:00",First Class,Consumer,West,Arizona,Phoenix,54.79,10,2017,2,LP-17095,Liz Preis,2,365.65,91.41,"2017-10-02 00:00:00",90,3,3,2,8,"332",Спящие клиенты
BG-11740,Bruce Geld,CA-2017-145240,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,"2017-09-06 00:00:00","2017-09-08 00:00:00",First Class,Consumer,Central,Texas,Houston,10.78,9,2017,2,BG-11740,Bruce Geld,2,397.78,132.59,"2017-09-06 00:00:00",116,3,3,2,8,"332",Спящие клиенты
BW-11200,Ben Wallace,CA-2017-120873,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,"2017-10-27 00:00:00","2017-11-01 00:00:00",Second Class,Consumer,South,Virginia,Hampton,290.98,10,2017,2,BW-11200,Ben Wallace,2,802.5,160.5,"2017-10-27 00:00:00",65,2,3,3,8,"233",Лояльные клиенты
